Task4,1000000,1,15,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task4,1000000,4,56,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,10000000,1,67,10000000Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,10000000,4,197,12682772Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task3,10000000,1,157,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task3,10000000,1,209,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task3,10000000,4,70,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task4,10000000,1,236,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task4,10000000,4,129,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task2,1000000,1,17,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task2,1000000,4,47,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task5,1000000,1,117,2147483079Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task5,1000000,4,52,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task6,1000000,1,114,3621Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task6,1000000,4,98,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,1000000,1,5,1000000Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,1000000,2,38,1000000Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,1000000,1,38,1000000Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,1000000,2,48,1000000Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task3,10000000,1,286,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task3,10000000,1,333,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task3,10000000,2,64,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task4,10000000,1,150,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task4,10000000,2,54,0Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,10000000,1,79,10000000Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,10000000,2,126,12571762Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,1000000,1,11,1000000Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task1,1000000,2,30,1217987Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task5,10000,1,15,2147440535Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task5,10000,2,2484,2147440535Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task5,10000000,1,156,2147483646Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task5,10000000,2,128,2147483646Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task6,1000,1,385,533219Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task6,1000,2,33,533219Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task6,10000000,1,114,312Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
Task6,10000000,2,59,312Microsoft Windows NT 10.0.19044.0,AMD64,AMD64 Family 21 Model 112 Stepping 0, AuthenticAMD,2
